xstep ystep diode current -8.893888E-09
100	74	-8.710871E-07
101	74	-8.418854E-07
102	74	-8.091982E-07
103	74	-7.744099E-07
104	74	-7.390366E-07
105	74	-7.025042E-07
106	74	-6.640107E-07
107	74	-6.208987E-07
108	74	-5.429673E-07
109	74	-1.271256E-07
110	74	-2.968696E-08
111	74	-3.042828E-08
112	74	-3.126953E-08
113	74	-3.190297E-08
114	74	-3.233923E-08
115	74	-3.218513E-08
90	75	-2.810549E-08
91	75	-2.836053E-08
92	75	-2.951800E-08
93	75	-3.239958E-08
94	75	-3.853236E-08
95	75	-4.369747E-08
96	75	-6.895196E-08
97	75	-3.553325E-07
98	75	-7.889415E-07
99	75	-8.799709E-07
100	75	-8.589263E-07
101	75	-8.309070E-07
102	75	-7.990565E-07
103	75	-7.652721E-07
104	75	-7.310037E-07
105	75	-6.946858E-07
106	75	-6.549623E-07
107	75	-6.101956E-07
108	75	-3.964374E-07
109	75	-4.696270E-08
110	75	-3.069911E-08
111	75	-3.135705E-08
112	75	-3.195482E-08
113	75	-3.258323E-08
114	75	-3.271337E-08
115	75	-3.260441E-08
90	76	-2.808351E-08
91	76	-2.837116E-08
92	76	-2.897151E-08
93	76	-3.121623E-08
94	76	-3.589886E-08
95	76	-4.074224E-08
96	76	-5.001811E-08
97	76	-1.369096E-07
98	76	-5.097337E-07
99	76	-8.213259E-07
100	76	-8.468775E-07
101	76	-8.201321E-07
102	76	-7.894897E-07
103	76	-7.574241E-07
104	76	-7.230750E-07
105	76	-6.853791E-07
106	76	-6.421698E-07
107	76	-5.243162E-07
108	76	-1.328595E-07
109	76	-3.677835E-08
110	76	-3.153922E-08
111	76	-3.184285E-08
112	76	-3.218785E-08
113	76	-3.279218E-08
114	76	-3.284398E-08
115	76	-3.292610E-08
90	77	-2.787311E-08
91	77	-2.811102E-08
92	77	-2.843571E-08
93	77	-3.021628E-08
94	77	-3.349082E-08
95	77	-3.696067E-08
96	77	-4.443311E-08
97	77	-5.837295E-08
98	77	-1.615457E-07
99	77	-4.778746E-07
100	77	-7.436436E-07
101	77	-8.025007E-07
102	77	-7.775475E-07
103	77	-7.445757E-07
104	77	-7.091302E-07
105	77	-6.677921E-07
106	77	-5.006600E-07
107	77	-1.606880E-07
108	77	-4.679875E-08
109	77	-3.481356E-08
